,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
ESP-La Liga,2223,Espanyol,Pol Lozano,ESP,MF,22,1999,0.2,5,8,62.5,91,46,2,3,66.7,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Espanyol,Roger Martínez,ESP,DF,18,2004,0.1,5,5,100.0,104,26,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2223,Espanyol,Ronaël Pierre-Gabriel,FRA,DF,24,1998,2.6,77,104,74.0,1187,440,37,41,90.2,34,42,81.0,3,8,37.5,0,0.3,0.5,-0.3,2,3,1,1,7
ESP-La Liga,2223,Espanyol,Rubén,ESP,"DF,MF",21,2001,9.9,232,339,68.4,3895,1166,119,138,86.2,81,117,69.2,25,61,41.0,2,1.5,0.9,0.5,7,12,7,3,14
ESP-La Liga,2223,Espanyol,Sergi Darder,ESP,MF,28,1993,36.9,1181,1628,72.5,22446,8537,488,563,86.7,509,619,82.2,163,362,45.0,3,7.5,6.3,-4.5,73,158,52,16,233
ESP-La Liga,2223,Espanyol,Sergi Gómez,ESP,DF,30,1992,26.0,968,1132,85.5,20365,7288,277,302,91.7,561,600,93.5,127,214,59.3,0,0.4,0.7,-0.4,5,38,1,0,43
ESP-La Liga,2223,Espanyol,Simo,ESP,DF,17,2005,1.6,58,61,95.1,998,384,31,32,96.9,21,21,100.0,6,7,85.7,0,0.0,0.0,0.0,0,11,0,0,11
ESP-La Liga,2223,Espanyol,Vinicius Souza,BRA,MF,23,1999,27.0,726,909,79.9,12361,3394,343,396,86.6,295,353,83.6,66,106,62.3,1,0.6,0.7,0.4,11,85,4,1,82
ESP-La Liga,2223,Espanyol,Álvaro Fernández,ESP,GK,24,1998,11.0,231,358,64.5,8998,7511,19,19,100.0,83,85,97.6,129,252,51.2,0,0.2,0.1,-0.2,1,16,0,0,0
ESP-La Liga,2223,Espanyol,Óscar Gil,ESP,DF,25,1997,28.4,757,991,76.4,12559,3678,358,416,86.1,323,397,81.4,54,109,49.5,1,2.9,1.9,-1.9,15,29,11,7,47
ESP-La Liga,2223,Getafe,Alejandro Revuelta Montero,ESP,DF,22,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Getafe,Borja Mayoral,ESP,FW,25,1997,30.7,582,775,75.1,8629,1623,332,397,83.6,161,211,76.3,51,71,71.8,2,2.7,3.4,-0.7,22,35,21,4,64
ESP-La Liga,2223,Getafe,Carles Aleñá,ESP,"MF,FW",24,1998,23.5,607,809,75.0,10256,2596,291,346,84.1,211,270,78.1,69,120,57.5,2,1.6,1.8,0.4,15,71,20,6,87
ESP-La Liga,2223,Getafe,Damián Suárez,URU,"DF,MF",34,1988,21.6,649,962,67.5,11863,5603,300,367,81.7,252,343,73.5,82,194,42.3,1,1.8,1.7,-0.8,26,61,23,14,80
ESP-La Liga,2223,Getafe,David Soria,ESP,GK,29,1993,38.0,610,1136,53.7,28998,25913,28,30,93.3,119,126,94.4,463,972,47.6,0,0.2,0.2,-0.2,4,57,3,0,1
ESP-La Liga,2223,Getafe,Djené,TOG,DF,30,1991,31.6,884,1154,76.6,16135,6389,361,404,89.4,411,484,84.9,96,206,46.6,1,0.7,1.4,0.3,7,72,13,10,77
ESP-La Liga,2223,Getafe,Domingos Duarte,POR,DF,27,1995,29.5,742,963,77.1,15659,6506,238,281,84.7,369,442,83.5,130,225,57.8,2,0.8,0.1,1.2,4,52,1,0,63
ESP-La Liga,2223,Getafe,Enes Ünal,TUR,FW,25,1997,33.0,446,750,59.5,5529,1253,281,404,69.6,110,203,54.2,14,31,45.2,3,3.5,1.9,-0.5,27,40,16,3,55
ESP-La Liga,2223,Getafe,Fabrizio Angileri,ARG,DF,28,1994,6.5,153,260,58.8,2800,936,67,87,77.0,65,109,59.6,17,42,40.5,0,0.0,0.1,0.0,0,13,1,0,16
ESP-La Liga,2223,Getafe,Gastón Álvarez,URU,DF,22,2000,16.7,350,579,60.4,5840,3078,176,209,84.2,136,228,59.6,30,103,29.1,0,0.2,0.4,-0.2,4,27,4,3,38
ESP-La Liga,2223,Getafe,Gonzalo Villar,ESP,MF,24,1998,5.1,205,258,79.5,3259,927,97,111,87.4,84,109,77.1,15,21,71.4,0,0.3,0.4,-0.3,3,26,5,1,27
ESP-La Liga,2223,Getafe,Iglesias,ESP,"DF,MF",24,1998,23.8,557,951,58.6,10128,4524,248,310,80.0,227,356,63.8,70,225,31.1,0,1.0,1.4,-1.0,13,41,24,15,50
ESP-La Liga,2223,Getafe,Jaime Mata,ESP,"FW,MF",33,1988,4.9,68,122,55.7,1040,301,36,55,65.5,23,38,60.5,5,11,45.5,1,1.3,0.7,-0.3,6,6,6,3,10
ESP-La Liga,2223,Getafe,Jaime Seoane,ESP,"MF,FW",25,1997,3.6,87,112,77.7,1488,456,40,50,80.0,28,34,82.4,11,17,64.7,0,0.3,0.3,-0.3,6,7,1,0,7
ESP-La Liga,2223,Getafe,Jordan Amavi,FRA,DF,28,1994,2.2,51,96,53.1,779,372,28,39,71.8,18,36,50.0,3,11,27.3,0,0.0,0.0,0.0,0,2,0,0,5
ESP-La Liga,2223,Getafe,Juanmi Latasa,ESP,FW,21,2001,5.0,80,164,48.8,1141,351,41,77,53.2,29,54,53.7,3,4,75.0,0,0.6,0.6,-0.6,6,7,6,0,19
ESP-La Liga,2223,Getafe,Luis Milla,ESP,MF,27,1994,20.6,756,974,77.6,13767,4551,351,400,87.8,278,333,83.5,101,183,55.2,3,1.3,1.6,1.7,29,99,6,3,104
ESP-La Liga,2223,Getafe,Mauro Arambarri,URU,MF,26,1995,11.0,326,421,77.4,6549,2050,112,128,87.5,150,177,84.7,58,99,58.6,1,1.5,1.6,-0.5,15,32,4,2,33
ESP-La Liga,2223,Getafe,Moises Parra Gutierrez,ESP,FW,20,2002,0.1,3,3,100.0,29,17,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Getafe,Munir El Haddadi,MAR,"MF,FW",26,1995,12.8,270,433,62.4,4236,1343,142,185,76.8,85,131,64.9,26,60,43.3,1,1.2,1.7,-0.2,14,20,11,8,30
ESP-La Liga,2223,Getafe,Nemanja Maksimović,SRB,MF,27,1995,22.8,439,563,78.0,6546,1380,226,277,81.6,169,204,82.8,20,42,47.6,0,0.6,0.8,-0.6,10,28,7,3,42
ESP-La Liga,2223,Getafe,Omar Alderete,PAR,DF,25,1996,22.7,509,877,58.0,11252,5744,153,218,70.2,260,351,74.1,94,268,35.1,1,0.8,1.0,0.2,5,69,12,0,96
ESP-La Liga,2223,Getafe,Portu,ESP,"MF,DF",30,1992,19.7,493,731,67.4,7469,2863,268,329,81.5,174,240,72.5,29,77,37.7,3,1.9,2.6,1.1,27,30,26,15,40
ESP-La Liga,2223,Getafe,Stefan Mitrović,SRB,DF,32,1990,18.7,403,512,78.7,8685,3574,106,126,84.1,228,260,87.7,63,111,56.8,0,0.0,0.1,0.0,0,14,0,0,17
ESP-La Liga,2223,Getafe,Ángel Algobia,ESP,MF,23,1999,12.6,420,521,80.6,7479,1575,179,211,84.8,173,197,87.8,52,82,63.4,0,0.6,0.3,-0.6,5,35,4,4,42
ESP-La Liga,2223,Girona,Aleix García,ESP,MF,25,1997,26.0,1370,1657,82.7,24515,7738,661,710,93.1,471,536,87.9,182,303,60.1,5,6.2,6.0,-1.2,64,154,23,10,156
ESP-La Liga,2223,Girona,Alexander Callens,PER,DF,30,1992,1.3,78,93,83.9,1206,505,35,40,87.5,38,47,80.9,1,2,50.0,0,0.0,0.0,0.0,0,5,1,0,6
ESP-La Liga,2223,Girona,Arnau Martinez,ESP,DF,19,2003,30.4,1303,1599,81.5,19900,7034,745,818,91.1,448,533,84.1,82,161,50.9,4,4.3,3.2,-0.3,40,80,28,18,113
ESP-La Liga,2223,Girona,Bernardo Espinosa,COL,DF,33,1989,13.6,812,913,88.9,15137,5671,274,299,91.6,482,512,94.1,52,92,56.5,1,0.0,0.2,1.0,1,30,0,0,36
ESP-La Liga,2223,Girona,Borja García,ESP,"MF,FW",31,1990,7.5,217,281,77.2,3113,857,126,140,90.0,72,91,79.1,10,28,35.7,0,0.6,0.3,-0.6,5,25,7,0,39
ESP-La Liga,2223,Girona,Cristhian Stuani,URU,FW,35,1986,12.1,122,168,72.6,1464,132,79,95,83.2,25,44,56.8,5,7,71.4,0,1.3,1.2,-1.3,7,6,3,0,10
ESP-La Liga,2223,Girona,David López,ESP,DF,32,1989,18.4,1082,1203,89.9,20522,7606,373,400,93.3,607,637,95.3,93,146,63.7,1,0.6,0.5,0.4,8,57,1,0,54
ESP-La Liga,2223,Girona,Iván Martín,ESP,MF,23,1999,17.6,565,672,84.1,8006,1764,331,366,90.4,180,212,84.9,29,40,72.5,3,2.2,2.1,0.8,17,38,17,6,56
ESP-La Liga,2223,Girona,Javi Hernández,ESP,DF,24,1998,12.4,613,748,82.0,9758,3979,330,378,87.3,227,259,87.6,38,60,63.3,2,0.9,0.6,1.1,8,56,9,4,78
ESP-La Liga,2223,Girona,Joel Roca,ESP,"MF,FW",17,2005,0.9,30,39,76.9,407,58,23,30,76.7,5,6,83.3,2,3,66.7,0,0.0,0.0,0.0,1,0,0,0,0
ESP-La Liga,2223,Girona,Juan Carlos,ESP,GK,34,1988,10.0,288,340,84.7,7160,4635,52,53,98.1,170,176,96.6,66,111,59.5,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2223,Girona,Juanpe,ESP,DF,31,1991,15.8,753,881,85.5,14726,5562,234,250,93.6,428,466,91.8,85,139,61.2,0,0.3,0.4,-0.3,3,32,1,0,38
ESP-La Liga,2223,Girona,Manu Vallejo,ESP,"FW,MF",25,1997,2.3,68,89,76.4,1029,232,41,50,82.0,22,29,75.9,4,5,80.0,1,0.3,0.3,0.7,3,8,3,1,10
ESP-La Liga,2223,Girona,Miguel Gutiérrez,ESP,DF,21,2001,26.6,1130,1386,81.5,17750,5265,631,689,91.6,405,494,82.0,70,129,54.3,3,3.3,3.1,-0.3,22,92,29,16,125
ESP-La Liga,2223,Girona,Oriol Romeu,ESP,MF,30,1991,32.8,1405,1626,86.4,24124,6512,641,695,92.2,593,655,90.5,123,187,65.8,0,0.9,1.3,-0.9,20,124,16,3,133
ESP-La Liga,2223,Girona,Oscar Ureña,DOM,MF,19,2003,1.1,15,22,68.2,192,19,7,10,70.0,6,6,100.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2223,Girona,Paulo Gazzaniga,ARG,GK,30,1992,28.0,783,1070,73.2,21240,15708,201,201,100.0,349,359,97.2,231,501,46.1,0,0.2,0.0,-0.2,1,21,0,0,0
ESP-La Liga,2223,Girona,Ramón Terrats,ESP,MF,21,2000,2.4,77,96,80.2,1216,290,44,48,91.7,23,31,74.2,8,10,80.0,0,0.0,0.0,0.0,1,5,1,0,6
ESP-La Liga,2223,Girona,Reinier,BRA,"MF,FW",20,2002,7.2,198,248,79.8,2642,664,128,148,86.5,62,75,82.7,3,9,33.3,1,0.6,0.7,0.4,7,11,8,0,25
ESP-La Liga,2223,Girona,Ricard Artero,ESP,"MF,FW",19,2003,1.5,37,47,78.7,431,85,28,32,87.5,5,6,83.3,1,2,50.0,0,0.0,0.1,0.0,0,2,0,0,3
ESP-La Liga,2223,Girona,Rodrigo Riquelme,ESP,"MF,FW",22,2000,24.2,497,715,69.5,7275,2261,286,350,81.7,162,230,70.4,26,69,37.7,4,3.7,3.8,0.3,33,42,28,7,85
ESP-La Liga,2223,Girona,Samuel Sáiz,ESP,MF,31,1991,2.7,122,162,75.3,1903,476,71,82,86.6,36,46,78.3,10,15,66.7,0,0.2,0.3,-0.2,3,13,7,2,17
ESP-La Liga,2223,Girona,Santiago Bueno,URU,DF,23,1998,33.4,1576,1823,86.5,31141,10648,509,557,91.4,875,940,93.1,173,279,62.0,1,1.0,0.7,0.0,9,148,5,1,148
ESP-La Liga,2223,Girona,Toni Villa,ESP,"MF,FW",27,1995,9.9,257,335,76.7,3626,1168,153,172,89.0,80,105,76.2,11,23,47.8,3,1.6,1.3,1.4,14,21,8,5,38
ESP-La Liga,2223,Girona,Valentín Castellanos,ARG,FW,23,1998,28.9,244,397,61.5,3345,704,144,200,72.0,74,125,59.2,12,17,70.6,0,1.7,2.3,-1.7,15,17,16,1,34
ESP-La Liga,2223,Girona,Valery Fernández,ESP,"MF,DF",22,1999,10.7,295,356,82.9,4143,830,187,206,90.8,75,95,78.9,20,24,83.3,2,1.2,0.7,0.8,18,12,8,2,20
ESP-La Liga,2223,Girona,Viktor Tsyhankov,UKR,MF,24,1997,16.5,433,622,69.6,6648,1872,257,319,80.6,108,161,67.1,49,79,62.0,6,2.9,3.0,3.1,36,21,16,2,46
ESP-La Liga,2223,Girona,Yan Couto,BRA,"DF,MF",20,2002,12.9,444,598,74.2,7221,2170,229,262,87.4,158,212,74.5,39,73,53.4,2,2.5,2.1,-0.5,19,33,20,11,55
ESP-La Liga,2223,Girona,Yangel Herrera,VEN,"MF,FW",24,1998,10.7,332,418,79.4,4970,1262,186,206,90.3,109,134,81.3,24,44,54.5,2,1.0,1.0,1.0,11,31,10,2,46
ESP-La Liga,2223,Mallorca,Abdón Prats,ESP,"FW,MF",29,1992,4.6,58,91,63.7,874,173,27,45,60.0,18,28,64.3,6,7,85.7,1,1.4,0.2,-0.4,7,4,3,0,8
ESP-La Liga,2223,Mallorca,Amath,SEN,"MF,FW",26,1996,13.6,215,299,71.9,2692,708,147,174,84.5,41,64,64.1,9,19,47.4,0,0.8,0.6,-0.8,2,13,5,3,16
ESP-La Liga,2223,Mallorca,Antonio Raillo,ESP,DF,30,1991,30.7,902,1088,82.9,18671,6723,230,271,84.9,566,612,92.5,99,173,57.2,3,1.1,0.6,1.9,7,32,0,0,50
ESP-La Liga,2223,Mallorca,Antonio Sánchez,ESP,"MF,DF",25,1997,12.0,312,447,69.8,5402,1314,146,176,83.0,122,156,78.2,33,69,47.8,0,0.8,0.8,-0.8,6,24,6,4,34
ESP-La Liga,2223,Mallorca,Braian Cufré,ARG,DF,25,1996,2.4,76,92,82.6,1256,437,40,43,93.0,25,29,86.2,7,12,58.3,0,0.0,0.1,0.0,1,4,1,0,7
ESP-La Liga,2223,Mallorca,Clément Grenier,FRA,MF,31,1991,8.0,256,356,71.9,4406,1363,132,151,87.4,79,107,73.8,35,76,46.1,0,1.1,1.5,-1.1,12,31,6,2,40
ESP-La Liga,2223,Mallorca,Copete,ESP,DF,22,1999,24.5,668,880,75.9,13455,5746,232,262,88.5,319,366,87.2,106,199,53.3,0,0.2,0.3,-0.2,3,61,4,1,58
ESP-La Liga,2223,Mallorca,Dani Rodríguez,ESP,MF,34,1988,23.3,537,685,78.4,8403,2192,310,348,89.1,153,191,80.1,48,77,62.3,6,3.2,2.4,2.8,26,50,19,2,76
ESP-La Liga,2223,Mallorca,Dennis Hadzikadunic,BIH,DF,24,1998,6.8,142,189,75.1,2712,1065,53,62,85.5,66,81,81.5,20,40,50.0,0,0.0,0.0,0.0,0,9,0,0,19
ESP-La Liga,2223,Mallorca,Dominik Greif,SVK,GK,25,1997,1.0,23,38,60.5,1222,1170,0,0,,4,4,100.0,19,34,55.9,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2223,Mallorca,Franco Russo,ARG,DF,27,1994,1.6,46,60,76.7,957,445,17,23,73.9,22,24,91.7,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,1
ESP-La Liga,2223,Mallorca,Giovanni González,URU,DF,27,1994,10.3,336,428,78.5,5449,2264,188,213,88.3,123,156,78.8,21,46,45.7,2,1.2,0.6,0.8,5,19,7,4,28
ESP-La Liga,2223,Mallorca,Iddrisu Baba,GHA,"MF,DF",26,1996,18.9,476,584,81.5,8907,2460,190,212,89.6,221,252,87.7,57,93,61.3,0,0.2,0.3,-0.2,5,42,2,0,47
ESP-La Liga,2223,Mallorca,Iñigo Ruiz de Galarreta,ESP,MF,28,1993,27.2,1016,1243,81.7,17935,4838,468,529,88.5,408,464,87.9,106,173,61.3,1,1.4,1.8,-0.4,20,104,14,0,127
ESP-La Liga,2223,Mallorca,Jaume Costa,ESP,DF,34,1988,28.9,854,1165,73.3,14099,5450,440,505,87.1,336,449,74.8,66,139,47.5,1,2.5,2.7,-1.5,31,55,31,17,74
ESP-La Liga,2223,Mallorca,Javier Llabrés,ESP,FW,19,2002,0.2,4,4,100.0,37,12,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Mallorca,Josep Antoni Gayá,ESP,"DF,MF",22,2000,1.1,6,7,85.7,96,34,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Mallorca,Lago Junior,CIV,"FW,MF",31,1990,0.6,12,18,66.7,154,31,6,7,85.7,3,5,60.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Mallorca,Lee Kang-in,KOR,"MF,FW",21,2001,31.4,772,1103,70.0,12995,4205,400,465,86.0,249,317,78.5,89,227,39.2,6,5.4,5.0,0.6,54,75,30,11,96
ESP-La Liga,2223,Mallorca,Leo Román,ESP,GK,22,2000,1.0,29,42,69.0,846,648,6,6,100.0,12,12,100.0,11,24,45.8,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Mallorca,Ludwig Augustinsson,SWE,DF,28,1994,1.5,49,70,70.0,727,274,32,35,91.4,13,23,56.5,2,10,20.0,0,0.0,0.1,0.0,1,1,2,2,5
ESP-La Liga,2223,Mallorca,Manu Morlanes,ESP,MF,23,1999,7.8,190,226,84.1,3121,862,95,111,85.6,67,75,89.3,19,24,79.2,0,0.7,0.5,-0.7,3,20,5,0,26
ESP-La Liga,2223,Mallorca,Martin Valjent,SVK,DF,26,1995,29.5,885,1123,78.8,16962,7350,359,389,92.3,414,489,84.7,105,213,49.3,0,0.4,0.4,-0.4,3,59,5,2,57
ESP-La Liga,2223,Mallorca,Matija Nastasić,SRB,DF,29,1993,10.1,238,298,79.9,5007,2120,75,87,86.2,128,137,93.4,35,70,50.0,0,0.0,0.2,0.0,0,24,4,0,25
ESP-La Liga,2223,Mallorca,Pablo Maffeo,ESP,DF,25,1997,33.1,819,1221,67.1,14063,6175,415,469,88.5,310,460,67.4,83,213,39.0,4,3.0,2.7,1.0,34,53,29,21,61
ESP-La Liga,2223,Mallorca,Predrag Rajković,SRB,GK,26,1995,36.0,717,1210,59.3,28066,23317,75,76,98.7,236,239,98.7,401,888,45.2,0,0.5,0.1,-0.5,4,51,1,0,3
ESP-La Liga,2223,Mallorca,Rodrigo Battaglia,ARG,MF,31,1991,7.6,185,232,79.7,2885,894,93,106,87.7,78,93,83.9,11,20,55.0,0,0.0,0.1,0.0,1,24,1,0,19
ESP-La Liga,2223,Mallorca,Rubén Quintanilla,ESP,DF,20,2002,0.0,2,2,100.0,70,21,0,0,,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2223,Mallorca,Tino Kadewere,ZIM,"FW,MF",26,1996,6.0,95,151,62.9,1261,233,56,79,70.9,29,43,67.4,3,11,27.3,0,0.6,0.2,-0.6,3,6,0,0,4
ESP-La Liga,2223,Mallorca,Vedat Muriqi,KVX,FW,28,1994,32.6,472,827,57.1,6327,1330,307,426,72.1,125,257,48.6,18,49,36.7,3,2.1,1.7,0.9,21,43,6,0,60
ESP-La Liga,2223,Mallorca,Ángel Rodríguez,ESP,"FW,MF",35,1987,4.4,59,82,72.0,839,183,29,36,80.6,14,21,66.7,5,9,55.6,0,0.1,0.1,-0.1,3,6,1,0,6
ESP-La Liga,2223,Osasuna,Abde Ezzalzouli,MAR,"FW,MF",20,2001,16.7,365,549,66.5,5242,1286,222,268,82.8,107,164,65.2,24,51,47.1,2,1.9,3.8,0.1,12,13,24,9,44
ESP-La Liga,2223,Osasuna,Aimar Oroz,ESP,"MF,FW",20,2001,22.4,649,820,79.1,9209,2193,400,462,86.6,194,239,81.2,32,49,65.3,6,2.8,2.3,3.2,33,48,20,0,86
ESP-La Liga,2223,Osasuna,Aitor Fernández,ESP,GK,31,1991,21.0,518,793,65.3,18920,16063,44,45,97.8,205,212,96.7,269,531,50.7,0,0.0,0.1,0.0,0,33,0,0,1
ESP-La Liga,2223,Osasuna,Ante Budimir,CRO,FW,31,1991,20.0,194,315,61.6,2324,372,123,172,71.5,55,97,56.7,1,7,14.3,0,0.7,0.6,-0.7,10,13,3,0,23
ESP-La Liga,2223,Osasuna,Aridane Hernández,ESP,DF,33,1989,19.9,745,882,84.5,15152,4941,248,271,91.5,390,439,88.8,105,160,65.6,1,0.7,0.4,0.3,3,42,2,0,47
ESP-La Liga,2223,Osasuna,Darko Brašanac,SRB,MF,30,1992,11.6,306,376,81.4,4620,1215,162,179,90.5,118,143,82.5,11,19,57.9,1,0.6,0.6,0.4,7,40,7,2,49
ESP-La Liga,2223,Osasuna,David García,ESP,DF,28,1994,29.8,1152,1424,80.9,23635,9514,380,429,88.6,586,669,87.6,175,302,57.9,0,0.4,0.6,-0.4,5,117,6,0,105
ESP-La Liga,2223,Osasuna,Diego Moreno,ESP,DF,21,2001,7.1,216,324,66.7,3805,1315,90,106,84.9,96,133,72.2,26,65,40.0,0,0.2,0.3,-0.2,3,17,3,1,14
ESP-La Liga,2223,Osasuna,Ezequiel Ávila,ARG,"FW,MF",28,1994,19.0,287,526,54.6,5983,1501,131,185,70.8,87,151,57.6,62,139,44.6,2,1.8,2.1,0.2,18,24,25,14,39
ESP-La Liga,2223,Osasuna,Iker Benito,ESP,"FW,MF",19,2002,2.0,31,42,73.8,501,92,24,29,82.8,3,7,42.9,4,5,80.0,0,0.3,0.2,-0.3,3,0,1,1,3
ESP-La Liga,2223,Osasuna,Iker Muñoz,ESP,MF,19,2002,2.8,90,111,81.1,2025,528,31,35,88.6,34,41,82.9,25,34,73.5,0,0.0,0.0,0.0,0,10,0,0,12
ESP-La Liga,2223,Osasuna,Jon Moncayola,ESP,"MF,DF",24,1998,27.2,1136,1461,77.8,22841,7870,433,490,88.4,516,609,84.7,176,315,55.9,3,1.8,2.2,1.2,27,170,22,10,175
ESP-La Liga,2223,Osasuna,Jorge Herrando,ESP,DF,21,2001,0.3,3,5,60.0,45,7,1,3,33.3,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Osasuna,Juan Cruz Armada,ESP,DF,30,1992,22.9,746,985,75.7,12722,5613,350,395,88.6,319,406,78.6,64,137,46.7,0,1.0,1.0,-1.0,15,66,17,10,68
ESP-La Liga,2223,Osasuna,Kike Barja,ESP,"FW,MF",25,1997,14.6,316,487,64.9,5033,1204,174,216,80.6,96,153,62.7,30,65,46.2,6,3.9,3.6,2.1,28,13,25,18,35
ESP-La Liga,2223,Osasuna,Kiké,ESP,FW,32,1989,11.3,167,244,68.4,2161,275,109,130,83.8,40,64,62.5,6,16,37.5,0,1.1,0.8,-1.1,13,13,7,0,15
ESP-La Liga,2223,Osasuna,Lucas Torró,ESP,MF,28,1994,27.5,940,1166,80.6,15141,4090,496,571,86.9,350,415,84.3,68,116,58.6,0,0.3,0.4,-0.3,9,80,0,0,98
ESP-La Liga,2223,Osasuna,Manu Sánchez,ESP,DF,21,2000,23.6,916,1144,80.1,13651,4619,538,603,89.2,302,375,80.5,53,106,50.0,2,2.1,3.1,-0.1,28,72,35,21,100
ESP-La Liga,2223,Osasuna,Moi Gómez,ESP,"MF,FW",28,1994,27.3,1314,1559,84.3,24801,6445,579,619,93.5,522,584,89.4,186,286,65.0,2,4.5,4.8,-2.5,53,170,34,13,184
ESP-La Liga,2223,Osasuna,Nacho Vidal,ESP,DF,27,1995,13.9,472,622,75.9,7829,3267,227,257,88.3,197,248,79.4,36,82,43.9,0,0.6,0.6,-0.6,3,33,8,3,47
ESP-La Liga,2223,Osasuna,Pablo Ibáñez,ESP,MF,23,1998,11.8,280,386,72.5,4716,1459,142,170,83.5,114,143,79.7,20,38,52.6,1,0.8,0.2,0.2,11,34,4,0,59
ESP-La Liga,2223,Osasuna,Roberto Torres,ESP,"FW,MF",33,1989,0.1,12,13,92.3,223,50,5,5,100.0,2,3,66.7,3,3,100.0,0,0.3,0.2,-0.3,2,0,0,0,0
ESP-La Liga,2223,Osasuna,Rubén García,ESP,"FW,MF",29,1993,12.9,411,567,72.5,6895,1810,223,254,87.8,116,158,73.4,53,111,47.7,2,2.0,2.2,0.0,25,23,13,3,40
ESP-La Liga,2223,Osasuna,Rubén Peña,ESP,"DF,MF",31,1991,14.2,432,620,69.7,6862,3062,233,261,89.3,156,220,70.9,34,94,36.2,1,1.0,1.4,0.0,10,37,12,7,61
ESP-La Liga,2223,Osasuna,Sergio Herrera,ESP,GK,29,1993,17.0,389,611,63.7,14092,11862,31,32,96.9,158,162,97.5,200,415,48.2,0,0.0,0.0,0.0,1,28,0,0,0
ESP-La Liga,2223,Osasuna,Unai García,ESP,DF,30,1992,19.0,638,803,79.5,13808,4944,169,190,88.9,365,418,87.3,96,177,54.2,1,0.1,0.2,0.9,3,44,3,2,51
ESP-La Liga,2223,Rayo Vallecano,Abdul Mumin,GHA,DF,24,1998,10.2,299,390,76.7,6424,1975,73,82,89.0,180,202,89.1,45,99,45.5,0,0.0,0.1,0.0,1,18,1,1,19
ESP-La Liga,2223,Rayo Vallecano,Andrés Martín,ESP,"FW,MF",23,1999,2.3,39,77,50.6,623,173,21,33,63.6,12,19,63.2,4,14,28.6,0,0.5,0.2,-0.5,1,1,3,2,4
ESP-La Liga,2223,Rayo Vallecano,Bebé,CPV,FW,32,1990,0.7,21,38,55.3,411,101,8,9,88.9,9,17,52.9,4,7,57.1,0,0.1,0.1,-0.1,2,2,1,1,1
ESP-La Liga,2223,Rayo Vallecano,Catena,ESP,DF,27,1994,34.5,1505,1825,82.5,36676,15330,299,340,87.9,841,914,92.0,361,538,67.1,1,1.4,0.6,-0.4,7,134,3,0,119
ESP-La Liga,2223,Rayo Vallecano,Diego López,ESP,GK,40,1981,1.1,22,29,75.9,462,309,7,8,87.5,11,11,100.0,4,10,40.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Rayo Vallecano,Diego Méndez,ESP,MF,18,2003,0.0,1,2,50.0,13,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Rayo Vallecano,Esteban Saveljich,MNE,FW,31,1991,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Rayo Vallecano,Florian Lejeune,FRA,DF,31,1991,28.5,1110,1417,78.3,26005,10316,248,285,87.0,633,696,90.9,221,401,55.1,0,0.3,0.4,-0.3,8,119,5,1,80
ESP-La Liga,2223,Rayo Vallecano,Fran Garcia,ESP,DF,22,1999,37.9,1626,2071,78.5,26531,8312,800,879,91.0,684,830,82.4,107,244,43.9,3,1.6,2.0,1.4,29,139,31,26,147
ESP-La Liga,2223,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",27,1994,32.9,979,1376,71.1,16672,4781,492,563,87.4,340,447,76.1,111,264,42.0,5,5.2,5.9,-0.2,66,84,47,11,127
ESP-La Liga,2223,Rayo Vallecano,Iván Balliu,ALB,DF,30,1992,35.9,1422,1850,76.9,23328,9525,718,792,90.7,551,707,77.9,118,235,50.2,0,2.8,2.6,-2.8,32,95,34,18,131
